id,title,company,location,url,source,match_score,description_snippet,scraped_at
855f2a49291d20f1,"Software Engineer, Backend (All Levels / All Teams)",DoorDash,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/software-engineer-backend-all-levels-all-teams-at-doordash-3998438100?position=1&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=nsY09xKzlxKSLlgnukySfQ%3D%3D,linkedin_mock,50,,2026-04-26T22:39:15.987313
194320208ba7e568,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200?position=2&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=CP8X%2Bnjqw8fLOl2%2B%2BXzRDg%3D%3D,linkedin_mock,50,,2026-04-26T22:39:23.881440
0f2b3ffd2e24e4e3,Software Engineer (All Levels),Abridge,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-all-levels-at-abridge-4339399245?position=3&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=zB0yjvkIRTZ4vCgmSLCIyw%3D%3D,linkedin_mock,50,,2026-04-26T22:39:31.149552
fa2bbc9427d48b46,Junior Software Engineer,Medpace,"Denver, CO",https://www.linkedin.com/jobs/view/junior-software-engineer-at-medpace-4331580484?position=5&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=YOD%2FuPn9fE%2FLfBID3WtL1w%3D%3D,linkedin_mock,50,,2026-04-26T22:39:38.468110
41ba1c097a3b0904,Software Engineer,Suno,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-at-suno-4347563801?position=8&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=t53ZQqxer9%2Bmfu23Nzup9Q%3D%3D,linkedin_mock,50,,2026-04-26T22:39:46.416403
d7e7ddfa9797e278,Full Stack Software Engineer - Growth,Substack,"San Francisco, CA",https://www.linkedin.com/jobs/view/full-stack-software-engineer-growth-at-substack-4407118790?position=9&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=CyXIlnfa6ysG%2BLM4%2B4xxoQ%3D%3D,linkedin_mock,50,,2026-04-26T22:39:53.371293
2e305628fe58b6b7,Software Engineer,Wolt,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/software-engineer-at-wolt-4405930640?position=10&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=NKgYcxGChYUSpq3hnuoV6A%3D%3D,linkedin_mock,85,,2026-04-26T22:40:01.868479
65e541420287752a,"Software Engineer, Roku TV",Roku,"Austin, TX",https://www.linkedin.com/jobs/view/software-engineer-roku-tv-at-roku-4294625040?position=11&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=1Hy%2FljLhwuhc3nlWqGNPYQ%3D%3D,linkedin_mock,50,,2026-04-26T22:40:09.607205
e70ebcfe4d80d85b,Full Stack Software Engineer - Growth,Substack,"New York, NY",https://www.linkedin.com/jobs/view/full-stack-software-engineer-growth-at-substack-4407128648?position=12&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=zMOD%2B7CCF1kh9TZjNhNTCA%3D%3D,linkedin_mock,50,,2026-04-26T22:40:18.332305
898d92226168ce52,Software Engineer - FullStack,Opendoor,"Seattle, WA",https://www.linkedin.com/jobs/view/software-engineer-fullstack-at-opendoor-4358568570?position=13&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=p%2FEiiJp9EnOUFaG%2BFGm9Ig%3D%3D,linkedin_mock,85,,2026-04-26T22:40:26.092860
336fddd06c56ecb7,Software Engineer,FanDuel,"Atlanta, GA",https://www.linkedin.com/jobs/view/software-engineer-at-fanduel-4311992335?position=14&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=bcKzAqz0vbH9TVBFo%2BSrfA%3D%3D,linkedin_mock,50,,2026-04-26T22:40:33.649593
2e668da82e65fe5d,Software Engineer,Scotiabank,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/software-engineer-at-scotiabank-4327275436?position=16&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=mw4ug8HwLkNDd9ONopd8EA%3D%3D,linkedin_mock,80,,2026-04-26T22:40:41.194435
f9f8ab97f2971d61,Software Engineer,Uber,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-at-uber-4407121231?position=17&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=e4drH0UUOnIdMzNDlEAYEA%3D%3D,linkedin_mock,50,,2026-04-26T22:40:48.162698
7404cd78b82907ca,Full Stack Software Engineer - Growth,Substack,"San Francisco, CA",https://www.linkedin.com/jobs/view/full-stack-software-engineer-growth-at-substack-4407108850?position=18&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=AJwkqeUtZI%2FRpIsO345qrw%3D%3D,linkedin_mock,80,,2026-04-26T22:40:55.207251
08a74d60510f8804,"Software Engineer, Media Encoding Pipelines (L4)",Netflix,United States,https://www.linkedin.com/jobs/view/software-engineer-media-encoding-pipelines-l4-at-netflix-4373435862?position=19&pageNum=0&refId=s1zsTaYcS27p9K5w45gy9w%3D%3D&trackingId=SXBalabDQoxHxy86ihFJgQ%3D%3D,linkedin_mock,50,,2026-04-26T22:41:02.866820
82b664eae7c086ce,"Software Engineer, Backend (All Levels / All Teams)",DoorDash,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/software-engineer-backend-all-levels-all-teams-at-doordash-3998438100?position=1&pageNum=0&refId=hg9h%2Fpxyd5QNn72OOzyOeQ%3D%3D&trackingId=ucjR3yXjuWZKo6S2%2BV0msw%3D%3D,linkedin_mock,50,,2026-04-26T22:42:44.832098
0f2be3e6c567c32d,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200?position=2&pageNum=0&refId=hg9h%2Fpxyd5QNn72OOzyOeQ%3D%3D&trackingId=i%2FsxaZyfutADN9Df4onjQQ%3D%3D,linkedin_mock,50,,2026-04-26T22:42:52.564312
